,time,open,high,low,close,%Change
491,"31-Jan-2022, 17:00:00",1789.31,1792.11,1787.4,1791.89,0.1442
492,"31-Jan-2022, 18:00:00",1791.66,1793.65,1788.65,1791.89,0.0128
493,"31-Jan-2022, 19:00:00",1792.33,1792.47,1789.53,1791.74,-0.0329
494,"31-Jan-2022, 20:00:00",1791.89,1798.28,1788.65,1797.62,0.3198
495,"31-Jan-2022, 21:00:00",1797.55,1799.68,1794.09,1795.64,-0.1063
496,"31-Jan-2022, 22:00:00",1795.56,1797.48,1792.4,1796.23,0.0373
497,"31-Jan-2022, 23:00:00",1796.45,1798.21,1794.24,1797.11,0.0367
498,"01-Feb-2022, 00:00:00",1797.03,1798.73,1794.02,1796.89,-0.0078
499,"01-Feb-2022, 01:00:00",1796.81,1798.06,1793.87,1797.92,0.0618
500,"01-Feb-2022, 02:00:00",1797.7,1799.9,1796.59,1798.36,0.0367
501,"01-Feb-2022, 03:00:00",1798.21,1799.76,1795.2,1799.46,0.0695
502,"01-Feb-2022, 04:00:00",1799.54,1799.61,1795.71,1796.67,-0.1595
503,"01-Feb-2022, 05:00:00",1796.59,1797.33,1796.08,1797.18,0.0328
504,"01-Feb-2022, 06:00:00",1797.33,1797.48,1797.26,1797.4,0.0039
505,"01-Feb-2022, 07:00:00",1797.7,1797.84,1795.42,1796.67,-0.0573
506,"01-Feb-2022, 08:00:00",1796.67,1799.39,1795.71,1797.55,0.049
507,"01-Feb-2022, 09:00:00",1797.48,1798.06,1795.42,1797.77,0.0161
508,"01-Feb-2022, 10:00:00",1797.77,1798.14,1794.53,1796.52,-0.0695
509,"01-Feb-2022, 11:00:00",1796.37,1799.54,1795.49,1799.46,0.172
510,"01-Feb-2022, 12:00:00",1799.24,1803.51,1798.28,1802.7,0.1923
511,"01-Feb-2022, 13:00:00",1802.62,1803.29,1800.2,1801.45,-0.0649
512,"01-Feb-2022, 14:00:00",1801.3,1804.39,1800.86,1804.02,0.151
513,"01-Feb-2022, 15:00:00",1803.88,1804.9,1801.01,1804.54,0.0366
514,"01-Feb-2022, 16:00:00",1804.54,1806.74,1803.36,1805.42,0.0488
515,"01-Feb-2022, 17:00:00",1805.2,1807.55,1804.61,1806.52,0.0731
516,"01-Feb-2022, 18:00:00",1806.45,1808.29,1804.9,1806.08,-0.0205
517,"01-Feb-2022, 19:00:00",1806.01,1808.29,1803.21,1804.39,-0.0897
518,"01-Feb-2022, 20:00:00",1804.32,1808.73,1801.37,1804.1,-0.0122
519,"01-Feb-2022, 21:00:00",1804.1,1806.01,1799.68,1802.04,-0.1142
520,"01-Feb-2022, 22:00:00",1802.18,1807.19,1797.4,1804.24,0.1143
521,"01-Feb-2022, 23:00:00",1804.24,1807.92,1802.18,1803.65,-0.0327
522,"02-Feb-2022, 00:00:00",1803.65,1804.24,1800.27,1802.48,-0.0649
523,"02-Feb-2022, 01:00:00",1802.62,1802.99,1799.31,1800.86,-0.0976
524,"02-Feb-2022, 02:00:00",1800.79,1802.11,1798.28,1799.31,-0.0822
525,"02-Feb-2022, 03:00:00",1799.31,1801.52,1797.4,1800.93,0.09
526,"02-Feb-2022, 04:00:00",1801.08,1802.33,1799.61,1800.79,-0.0161
527,"02-Feb-2022, 05:00:00",1800.86,1800.93,1800.05,1800.05,-0.045
528,"02-Feb-2022, 06:00:00",1799.68,1801.15,1799.09,1800.79,0.0617
529,"02-Feb-2022, 07:00:00",1800.57,1801.37,1798.28,1801.23,0.0367
530,"02-Feb-2022, 08:00:00",1801.15,1801.59,1799.17,1800.34,-0.045
531,"02-Feb-2022, 09:00:00",1800.42,1800.64,1797.33,1798.58,-0.1022
532,"02-Feb-2022, 10:00:00",1798.58,1798.73,1796.23,1797.55,-0.0573
533,"02-Feb-2022, 11:00:00",1797.7,1798.65,1796.3,1797.48,-0.0122
534,"02-Feb-2022, 12:00:00",1797.48,1798.95,1796.08,1798.51,0.0573
535,"02-Feb-2022, 13:00:00",1798.51,1798.95,1795.71,1797.62,-0.0495
536,"02-Feb-2022, 14:00:00",1797.62,1799.02,1793.58,1796.52,-0.0612
537,"02-Feb-2022, 15:00:00",1796.67,1800.12,1795.42,1798.36,0.0941
538,"02-Feb-2022, 16:00:00",1798.58,1802.4,1797.18,1802.18,0.2002
539,"02-Feb-2022, 17:00:00",1802.04,1803.65,1800.57,1802.55,0.0283
540,"02-Feb-2022, 18:00:00",1802.48,1803.65,1800.86,1802.7,0.0122
541,"02-Feb-2022, 19:00:00",1802.62,1804.98,1801.89,1804.24,0.0899
542,"02-Feb-2022, 20:00:00",1804.24,1808.07,1800.12,1801.01,-0.179
543,"02-Feb-2022, 21:00:00",1801.01,1805.57,1799.39,1803.21,0.1222
544,"02-Feb-2022, 22:00:00",1803.21,1810.72,1801.67,1808.44,0.29
545,"02-Feb-2022, 23:00:00",1808.29,1809.98,1806.3,1808.8,0.0282
546,"03-Feb-2022, 00:00:00",1808.8,1810.72,1807.41,1809.98,0.0652
547,"03-Feb-2022, 01:00:00",1809.91,1810.64,1806.6,1809.02,-0.0492
548,"03-Feb-2022, 02:00:00",1809.1,1809.17,1806.08,1807.41,-0.0934
549,"03-Feb-2022, 03:00:00",1807.26,1808.29,1803.88,1807.55,0.016
550,"03-Feb-2022, 04:00:00",1807.48,1807.77,1805.35,1806.38,-0.0609
551,"03-Feb-2022, 05:00:00",1806.38,1806.74,1805.86,1806.08,-0.0166
552,"03-Feb-2022, 06:00:00",1806.08,1807.99,1805.86,1807.85,0.098
553,"03-Feb-2022, 07:00:00",1807.63,1807.85,1805.79,1807.33,-0.0166
